AccSpeciesName	ObservationID	TraitID	TraitName	DataName	StdValue	UnitName
Trifolium pratense	3089401	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)	0.23320158103	g/g
Trifolium pratense	3089402	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3089402	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3089402	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	25.524297753	mm2 mg-1
Trifolium pratense	3089402	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)	0.18926103137	g/g
Trifolium pratense	3089403	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3089403	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3089403	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	27.251649123	mm2 mg-1
Trifolium pratense	3089403	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)	0.2551477171	g/g
Trifolium pratense	3089404	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3089404	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3089404	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	28.327784431	mm2 mg-1
Trifolium pratense	3089404	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)	0.20822942643	g/g
Trifolium pratense	3089405	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3089405	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3089405	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	35.295841924	mm2 mg-1
Trifolium pratense	3089405	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)	0.22367409685	g/g
Trifolium pratense	3089406	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3089406	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3089406	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	27.543676471	mm2 mg-1
Trifolium pratense	3089406	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)	0.26510721248	g/g
Trifolium pratense	3089407	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3089407	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3089407	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	28.242389381	mm2 mg-1
Trifolium pratense	3089407	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)	0.27360774818	g/g
Trifolium pratense	3090595	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3090595	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3090595	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	25.510204082	mm2 mg-1
Dactylis glomerata	3090695	42	Plant growth form	Plant growth form	H	
Dactylis glomerata	3090695	42	Plant growth form	Plant growth form (genera)	H	
Dactylis glomerata	3090695	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	16.494845361	mm2 mg-1
Trifolium pratense	3090827	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3090827	42	Plant growth form	Plant growth form (genera)	H	
Dactylis glomerata	3090990	42	Plant growth form	Plant growth form	H	
Dactylis glomerata	3090990	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100107	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100107	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100107	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	10.706788991	mm2 mg-1
Achillea millefolium	3100108	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100108	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100108	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	7.6841975915	mm2 mg-1
Achillea millefolium	3100109	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100109	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100109	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	8.730952381	mm2 mg-1
Achillea millefolium	3100110	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100110	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100110	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	8.2632233976	mm2 mg-1
Achillea millefolium	3100111	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100111	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100111	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	8.64978602	mm2 mg-1
Achillea millefolium	3100112	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100112	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100112	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	5.8263724718	mm2 mg-1
Achillea millefolium	3100113	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100113	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100113	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	7.8358739837	mm2 mg-1
Achillea millefolium	3100114	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100114	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100114	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	7.964511041	mm2 mg-1
Achillea millefolium	3100115	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100115	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100115	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	8.6829539145	mm2 mg-1
Achillea millefolium	3100116	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100116	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100116	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	8.1076812635	mm2 mg-1
Achillea millefolium	3100117	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100117	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100117	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	8.239862543	mm2 mg-1
Achillea millefolium	3100118	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100118	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100118	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	7.1593317033	mm2 mg-1
Achillea millefolium	3100119	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100119	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100119	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	6.3897894992	mm2 mg-1
Achillea millefolium	3100120	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100120	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100120	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	6.0549584758	mm2 mg-1
Achillea millefolium	3100121	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100121	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100121	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	7.4305442729	mm2 mg-1
Achillea millefolium	3100122	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100122	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100122	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	6.6167800454	mm2 mg-1
Achillea millefolium	3100123	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100123	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100123	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	8.3720379147	mm2 mg-1
Achillea millefolium	3100124	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100124	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100124	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	6.85136897	mm2 mg-1
Achillea millefolium	3100125	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100125	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100125	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	7.6411877921	mm2 mg-1
Achillea millefolium	3100126	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100126	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100126	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	7.5840104849	mm2 mg-1
Achillea millefolium	3100127	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100127	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100127	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	10.266358737	mm2 mg-1
Achillea millefolium	3100128	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100128	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100128	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)	0.2743	g/g
Achillea millefolium	3100129	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100129	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100130	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100130	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100131	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100131	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100132	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100132	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100133	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100133	42	Plant growth form	Plant growth form (genera)	H	
Achillea millefolium	3100134	42	Plant growth form	Plant growth form	H	
Achillea millefolium	3100134	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3104875	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3104875	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3104875	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	24.45754717	mm2 mg-1
Trifolium pratense	3104876	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3104876	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3104876	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	18.47826087	mm2 mg-1
Trifolium pratense	3104877	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3104877	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3104877	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	23.438888889	mm2 mg-1
Trifolium pratense	3104878	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3104878	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3104878	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	26.683035714	mm2 mg-1
Trifolium pratense	3104879	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3104879	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3104879	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	25.924686192	mm2 mg-1
Trifolium pratense	3104880	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3104880	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3104880	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	25.526315789	mm2 mg-1
Trifolium pratense	3104881	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3104881	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3104881	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	20.551594747	mm2 mg-1
Trifolium pratense	3104882	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3104882	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3104882	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	18.324232082	mm2 mg-1
Trifolium pratense	3104883	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3104883	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3104883	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	19.459459459	mm2 mg-1
Trifolium pratense	3104884	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3104884	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3104884	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	19.01097561	mm2 mg-1
Trifolium pratense	3107138	42	Plant growth form	Plant growth form	H	
Trifolium pratense	3107138	42	Plant growth form	Plant growth form (genera)	H	
Trifolium pratense	3107138	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	17.5595	mm2 mg-1
